Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_2,-33356.12,-33142.84,-33111.24,-33091.12,-33153.84,-33160.58,-32457.92,-32528.16,-32710.02,-32453.96,-32122.74,-31934.54,-31615.44,-31666.26,-31632.3,-31568.88,-31743.08,-31908.78,-32166.3,-32400.46,-32616.84,-32828.18,-33028.04,-33115.24,-33200.38,-33229.2,-33269.94,-33190.06,-24737.68,-14990.84,-6364.64,-4157.12,-2127.32,-1048.72,-976.34,-2599.44,-4281.28,-5911.8,-7811.5599999999995,-9226.920000000002,-10698.580000000002,-11612.119999999999,-12298.26,-12784.34,-13499.720000000001,-14393.3,-15357.6,-16884.52,-19495.24,-21464.84,-3274.12,2251.6,10741.68,11811.439999999999,-315.6400000000001,-2538.7,-4303.14,13052.1,23723.0,19678.940000000002,19901.84,17900.76,-2165.44,15083.66,12983.16,16872.32,22382.56,19264.4,16059.24,8156.38,10688.16,18302.86,13656.18,21385.58,24288.620000000003,29325.36,30820.640000000003,30513.440000000002,25949.260000000002,29272.520000000004,23208.36,16576.44,12034.179999999998,7549.82,4187.5599999999995,2071.76,-149.74,-360.21999999999997,-850.8,-1287.66,-1133.1,-587.94,-681.0200000000001,-1935.3600000000001,-2297.5,-2249.1800000000003,-2203.66,-317.48,1072.52,2866.4
Scan_3,-33241.4,-33134.04,-33206.18,-33113.24,-33190.96,-33006.88,-32429.399999999998,-32388.74,-32591.96,-32396.76,-31992.64,-31877.1,-31509.92,-31560.34,-31453.44,-31439.72,-31502.3,-31700.82,-32079.44,-32359.8,-32614.7,-32813.34,-33024.84,-33132.22,-33222.24,-33244.42,-33275.44,-33199.94,-24746.379999999997,-15007.1,-6369.14,-4160.8,-2132.34,-1045.22,-986.8000000000001,-2611.86,-4290.7,-5908.04,-7792.76,-9214.380000000001,-10685.720000000001,-11599.46,-12296.3,-12770.62,-13492.140000000001,-14392.58,-15354.74,-16906.6,-19512.940000000002,-21473.3,-3309.34,2257.46,10794.86,11820.38,-293.48,-2566.82,-4306.54,13039.04,23738.76,19697.74,20012.54,17946.68,-2005.06,15223.22,13180.68,17038.3,22655.8,19541.56,16161.08,8214.94,10705.72,18315.7,13673.619999999999,21349.78,24261.800000000003,29312.08,30846.02,30513.8,25960.600000000002,29211.020000000004,23197.800000000003,16538.14,12009.46,7553.9,4205.86,2081.52,-131.56,-342.5,-816.12,-1251.64,-1078.92,-538.16,-664.4200000000001,-1932.2,-2305.2200000000003,-2249.2000000000003,-2199.0,-310.36,1083.1,2860.8
Scan_4,-34016.22,-34044.86,-34041.32,-33905.18,-33931.28,-33790.54,-33302.12,-33335.78,-33676.74,-33695.68,-33655.92,-33648.68,-33593.76,-33580.02,-33527.18,-33634.28,-33517.94,-33411.08,-33421.38,-33205.1,-33078.4,-32958.02,-32843.74,-32835.92,-32703.72,-32761.82,-32719.56,-32700.2,-24322.059999999998,-14662.26,-6139.8,-3999.9,-2012.3600000000001,-1015.16,-1008.6,-2694.84,-4386.9400000000005,-6073.700000000001,-7963.2,-9414.400000000001,-10842.78,-11744.02,-12420.82,-12852.98,-13536.36,-14392.24,-15318.86,-16823.579999999998,-19412.940000000002,-21350.78,-961.0200000000001,4283.98,12882.22,13716.18,1380.06,-1094.8200000000002,-3145.0,13999.320000000002,24551.68,20276.74,20069.3,17939.58,-2542.02,14823.96,12649.92,16511.98,22084.1,19002.76,16024.7,8135.06,10750.52,18459.6,13900.619999999999,21671.22,24625.5,29731.420000000002,31252.08,30988.62,26376.260000000002,29628.980000000003,23522.280000000002,16763.34,12142.82,7572.38,4128.36,1953.5600000000002,-314.58000000000004,-515.94,-985.04,-1416.78,-1215.26,-656.54,-731.2,-1983.46,-2344.34,-2301.2400000000002,-2271.98,-383.92,958.48,2740.14
Scan_5,-33441.46,-33186.62,-33197.34,-33177.7,-33139.9,-33009.32,-32435.739999999998,-32360.06,-32628.14,-32469.16,-32124.32,-32016.88,-31694.7,-31690.9,-31545.76,-31522.38,-31627.46,-31954.8,-32264.74,-32453.06,-32713.66,-32897.66,-33089.98,-33193.4,-33266.7,-33301.04,-33330.08,-33244.8,-24782.8,-15044.500000000002,-6392.200000000001,-4187.400000000001,-2137.6400000000003,-1061.3,-998.58,-2637.98,-4306.58,-5938.8,-7832.0,-9261.62,-10733.04,-11656.96,-12342.3,-12824.42,-13535.58,-14417.8,-15365.7,-16907.059999999998,-19485.08,-21449.78,-3162.66,2345.84,10863.92,11933.0,-226.83999999999992,-2506.46,-4281.780000000001,13019.94,23674.22,19586.56,19792.24,17734.2,-2349.5,14997.68,13018.6,16874.94,22462.46,19182.6,15952.54,8107.740000000001,10637.16,18286.34,13662.1,21373.14,24355.52,29387.7,30931.32,30640.420000000002,26052.82,29327.260000000002,23294.300000000003,16586.18,12054.88,7555.0199999999995,4171.82,2026.14,-208.48000000000002,-406.29999999999995,-862.0,-1285.92,-1114.18,-588.04,-682.0400000000001,-1923.5200000000002,-2291.08,-2231.0200000000004,-2178.94,-291.16,1099.3600000000001,2890.62
Scan_6,-33952.5,-34098.6,-34008.2,-33907.02,-33882.26,-33800.26,-33255.979999999996,-33322.04,-33682.6,-33696.32,-33681.62,-33698.42,-33683.28,-33804.36,-33820.92,-33796.42,-33754.12,-33568.28,-33452.68,-33242.98,-33076.58,-32934.94,-32740.18,-32677.62,-32591.74,-32745.5,-32610.98,-32625.98,-24183.8,-14623.080000000002,-6010.26,-3907.54,-1947.5200000000002,-964.5799999999999,-980.74,-2680.7200000000003,-4375.32,-6103.18,-7989.66,-9424.960000000001,-10852.04,-11748.92,-12408.36,-12845.8,-13525.16,-14379.68,-15304.9,-16801.3,-19395.22,-21342.28,-844.6800000000001,4207.04,12963.58,13691.16,1469.42,-1195.06,-3008.7400000000002,14094.320000000002,24593.92,20301.18,20108.12,18017.14,-2467.92,15048.8,12861.14,16636.28,22267.94,19136.74,16096.2,8225.68,10822.539999999999,18559.24,14002.14,21757.88,24712.5,29831.0,31339.84,31066.940000000002,26451.0,29698.180000000004,23587.34,16820.78,12175.72,7602.719999999999,4148.0,1969.1000000000001,-305.24,-515.54,-983.54,-1404.98,-1210.48,-652.7,-723.44,-1964.5400000000002,-2329.58,-2296.1000000000004,-2293.2999999999997,-419.04,940.5600000000001,2746.2599999999998
Scan_7,-33475.82,-33252.98,-33188.18,-33204.82,-33134.92,-33084.04,-32489.42,-32334.920000000002,-32560.0,-32360.98,-32012.4,-31935.08,-31562.2,-31703.1,-31506.06,-31508.32,-31568.04,-31821.56,-32182.58,-32487.88,-32710.4,-32935.24,-33144.46,-33248.8,-33334.66,-33361.3,-33412.68,-33315.24,-24865.539999999997,-15102.94,-6442.900000000001,-4233.32,-2187.86,-1089.26,-1006.0400000000001,-2635.7000000000003,-4298.68,-5921.68,-7816.36,-9243.840000000002,-10712.300000000001,-11626.619999999999,-12320.74,-12803.98,-13525.36,-14417.5,-15360.26,-16900.0,-19490.460000000003,-21454.78,-3264.2400000000002,2269.2,10786.68,11872.8,-291.52,-2543.9,-4294.58,13022.160000000002,23710.98,19673.06,19943.7,17851.82,-2115.88,15033.54,13106.44,16945.7,22578.44,19369.04,16054.86,8124.320000000001,10675.28,18312.34,13714.14,21420.04,24386.440000000002,29415.54,30920.780000000002,30639.22,26050.12,29347.500000000004,23309.02,16606.64,12082.939999999999,7604.139999999999,4230.3,2089.14,-140.16,-358.96,-822.42,-1252.88,-1078.66,-552.88,-658.24,-1915.2600000000002,-2278.38,-2227.0400000000004,-2188.7999999999997,-295.3,1100.58,2881.16
Scan_8,-33369.98,-33233.78,-33270.96,-33202.6,-33182.22,-33003.34,-32552.02,-32462.800000000003,-32612.28,-32372.0,-32038.24,-31941.7,-31625.18,-31651.6,-31426.18,-31506.56,-31625.16,-31853.68,-32210.42,-32487.66,-32713.02,-32941.32,-33149.12,-33220.92,-33323.82,-33338.96,-33370.46,-33299.02,-24833.239999999998,-15103.480000000001,-6421.040000000001,-4203.82,-2169.02,-1080.52,-1001.5400000000001,-2635.7400000000002,-4297.76,-5924.4400000000005,-7814.12,-9251.080000000002,-10718.300000000001,-11635.039999999999,-12326.26,-12799.34,-13516.18,-14401.439999999999,-15365.92,-16869.78,-19460.640000000003,-21421.76,-3298.5200000000004,2269.6800000000003,10814.699999999999,11879.859999999999,-279.9000000000001,-2562.38,-4278.3,13028.54,23699.579999999998,19658.7,19926.56,17845.42,-2204.54,15089.58,13217.8,16937.56,22505.34,19333.1,16023.82,8127.84,10679.8,18324.3,13675.06,21480.34,24397.620000000003,29463.140000000003,31016.2,30690.04,26124.4,29355.320000000003,23374.140000000003,16667.1,12106.5,7605.4,4229.08,2081.98,-156.8,-365.29999999999995,-809.08,-1266.1200000000001,-1093.3799999999999,-566.28,-664.1400000000001,-1916.2400000000002,-2276.5,-2229.6600000000003,-2172.56,-305.48,1089.1,2862.76
Scan_9,-33445.92,-33152.06,-33344.34,-33235.16,-33192.92,-33067.82,-32538.239999999998,-32491.2,-32704.82,-32463.08,-32138.04,-32025.74,-31705.9,-31769.88,-31633.42,-31688.98,-31652.32,-32006.92,-32260.7,-32481.72,-32730.66,-32939.86,-33133.12,-33230.0,-33319.58,-33360.44,-33364.8,-33297.28,-24836.899999999998,-15087.94,-6422.56,-4213.02,-2167.06,-1071.1,-997.32,-2629.4,-4299.34,-5930.96,-7831.88,-9258.78,-10722.580000000002,-11646.66,-12327.42,-12803.9,-13517.42,-14415.02,-15353.64,-16875.64,-19474.06,-21450.96,-3258.6000000000004,2254.62,10841.14,11885.82,-269.79999999999995,-2545.86,-4280.92,13033.340000000002,23693.579999999998,19630.88,19851.4,17796.62,-2287.4,14984.86,12969.84,16745.34,22490.92,19197.06,16002.8,8140.72,10681.36,18320.46,13727.36,21472.52,24417.06,29416.88,31026.440000000002,30696.600000000002,26112.06,29364.2,23360.760000000002,16663.44,12108.26,7607.98,4224.0199999999995,2082.26,-160.76000000000002,-383.58,-848.88,-1290.74,-1090.74,-580.72,-668.82,-1912.96,-2278.26,-2226.0800000000004,-2184.8599999999997,-301.6,1089.72,2880.7
Scan_10,-33459.66,-33271.04,-33265.12,-33088.52,-33171.4,-33121.82,-32441.44,-32502.38,-32616.04,-32387.34,-32082.62,-31979.04,-31631.8,-31724.14,-31480.3,-31476.36,-31537.44,-31850.66,-32210.6,-32464.0,-32699.36,-32928.16,-33139.94,-33245.7,-33328.76,-33346.66,-33398.12,-33321.92,-24855.16,-15085.54,-6446.080000000001,-4219.12,-2178.98,-1086.02,-1005.5400000000001,-2631.5800000000004,-4298.9400000000005,-5925.320000000001,-7813.36,-9247.6,-10709.080000000002,-11630.42,-12325.98,-12804.3,-13526.5,-14413.1,-15358.22,-16900.64,-19494.940000000002,-21445.08,-3238.54,2297.38,10813.22,11845.02,-282.1400000000001,-2513.3,-4305.780000000001,13034.340000000002,23706.34,19662.5,19900.28,17837.74,-2203.1800000000003,15020.76,13139.3,16991.0,22621.74,19330.04,16036.76,8138.72,10673.539999999999,18303.74,13719.44,21408.46,24383.140000000003,29425.100000000002,30958.88,30587.600000000002,26065.04,29360.88,23288.280000000002,16651.02,12085.119999999999,7605.5599999999995,4234.88,2090.92,-150.68,-358.2,-814.24,-1243.78,-1072.9,-551.74,-663.86,-1912.2600000000002,-2275.56,-2224.42,-2184.4,-291.32000000000005,1093.1200000000001,2880.94
FinalAvg,-33584.276,-33463.282,-33467.294,-33390.724,-33385.01,-33284.28,-32715.48,-32702.02,-32941.5,-32794.916,-32543.526,-32472.362,-32218.768,-32289.32,-32177.052,-32158.332,-32194.732,-32350.898,-32555.5,-32678.244,-32798.624,-32909.564,-33010.046,-33066.016,-33098.922,-33146.374,-33144.16,-33093.63,-24642.399999999998,-14939.096000000001,-6311.902,-4125.976000000001,-2105.764,-1046.56,-995.7420000000001,-2645.1600000000003,-4320.442,-5972.334000000001,-7864.148,-9291.160000000002,-10748.01,-11662.807999999999,-12345.916,-12813.654,-13519.702000000001,-14400.916,-15345.132,-16868.836,-19463.676000000003,-21421.998,-2561.846,2866.752,11449.356,12409.122,244.18999999999994,-2118.79,-3924.6320000000005,13343.248000000001,23973.03,19849.822,19958.442,17888.938,-2286.82,15029.322,12993.118,16797.018,22410.266,19239.526,16036.974,8154.252,10704.928,18362.32,13761.458,21496.454,24441.418,29499.222,31030.076,30726.324,26146.784,29413.648,23362.834000000003,16661.69,12091.936,7581.871999999999,4188.7,2039.0800000000002,-202.928,-413.73,-878.906,-1311.352,-1130.624,-594.71,-689.384,-1940.294,-2304.496,-2256.0440000000003,-2217.694,-333.476,1047.266,2834.75
Scan_1,-35117.02,-35107.74,-34815.48,-34790.22,-34392.74,-34127.64,-33502.880000000005,-31571.16,-32881.66,-32309.3,-31816.74,-31439.6,-30938.22,-30907.86,-30678.6,-30671.52,-30648.66,-30936.14,-31337.42,-31578.82,-31838.42,-32033.02,-32235.3,-32370.34,-32427.62,-32462.96,-32490.14,-32504.18,-25310.579999999998,-14780.300000000001,-9617.74,-2619.98,-1921.6399999999999,-1113.2,-974.94,-2726.2,-4652.139999999999,-6623.68,-8761.560000000001,-10429.28,-12106.74,-13463.68,-14601.22,-15021.5,-15575.08,-16055.26,-16686.12,-17757.420000000002,-19709.32,-21190.420000000002,-1512.08,5961.320000000001,9407.960000000001,11081.96,332.42,-2303.42,-4241.38,21600.42,24257.98,18050.0,18067.48,15759.84,-3811.1000000000004,15884.06,7604.14,11120.0,13902.06,11021.34,13520.4,7272.84,9737.26,15659.24,16879.16,18763.86,24011.08,29831.7,27679.46,28008.920000000002,24766.5,29010.76,22980.0,17675.98,12720.08,7958.44,4338.82,1748.2600000000002,-889.54,-1021.92,-2783.38,-3755.48,-4479.72,-3626.58,-1900.1200000000001,-2499.38,-2519.44,-2982.3,-442.21999999999997,-999.7600000000001,1270.86,2800.2000000000003
Scan_2,-35114.56,-35077.0,-34816.74,-34763.22,-34421.66,-34198.04,-33604.36,-31633.32,-32908.22,-32362.5,-31866.92,-31456.4,-30931.88,-30881.12,-30641.1,-30614.08,-30558.98,-30786.12,-31190.92,-31482.06,-31791.04,-32046.24,-32237.58,-32376.2,-32434.08,-32479.56,-32501.02,-32498.88,-25309.6,-14766.52,-9592.22,-2606.5,-1907.86,-1089.46,-953.1400000000001,-2701.34,-4632.58,-6612.04,-8741.380000000001,-10425.02,-12114.3,-13468.599999999999,-14588.04,-15009.64,-15561.980000000001,-16051.18,-16681.52,-17755.460000000003,-19713.72,-21189.940000000002,-1495.54,5725.280000000001,9307.28,11322.48,195.68,-2506.74,-4400.4800000000005,21523.5,24239.079999999998,18080.5,18231.8,15879.32,-3555.78,16073.56,7813.32,11300.78,14163.88,11416.5,13856.3,7473.76,9813.359999999999,15646.64,16876.9,18772.940000000002,24008.56,29870.12,27701.94,27989.72,24801.32,29063.48,23029.18,17717.06,12741.02,7989.46,4394.2,1791.24,-822.42,-958.8199999999999,-2710.3199999999997,-3681.34,-4383.320000000001,-3503.54,-1773.5200000000002,-2413.88,-2459.5600000000004,-2954.58,-427.82,-964.3800000000001,1309.76,2872.6800000000003
Scan_3,-35106.02,-35083.2,-34805.42,-34784.96,-34361.6,-34176.14,-33583.840000000004,-31550.68,-32865.6,-32356.94,-31837.24,-31444.3,-30930.96,-30893.56,-30673.26,-30706.9,-30654.1,-30933.18,-31354.0,-31510.74,-31817.9,-32077.1,-32252.52,-32374.8,-32432.68,-32473.44,-32494.38,-32507.54,-25314.34,-14771.6,-9587.96,-2624.02,-1919.9399999999998,-1094.32,-967.2,-2700.5,-4619.84,-6608.96,-8755.000000000002,-10431.740000000002,-12111.8,-13464.58,-14602.84,-15008.28,-15567.5,-16056.42,-16685.16,-17755.06,-19709.280000000002,-21187.54,-1560.52,5887.68,9387.08,11025.24,400.76,-2436.48,-4367.4800000000005,21628.44,24250.579999999998,18075.440000000002,18100.76,15837.24,-3404.4,16034.72,7624.78,11057.12,13915.0,11000.54,13496.6,7415.62,9778.34,15583.36,16834.920000000002,18756.2,24019.08,29840.32,27683.96,28018.460000000003,24762.34,29050.2,23026.76,17682.36,12728.039999999999,7991.84,4359.44,1783.5,-796.74,-963.88,-2741.2599999999998,-3745.7400000000002,-4445.360000000001,-3623.92,-1899.7800000000002,-2435.7400000000002,-2498.7000000000003,-2997.02,-453.65999999999997,-983.58,1303.46,2837.4
Scan_4,-35085.96,-35084.76,-34807.26,-34789.28,-34411.62,-34172.3,-33588.740000000005,-31585.719999999998,-32867.88,-32332.56,-31834.26,-31452.96,-30925.74,-30885.74,-30707.68,-30619.9,-30704.28,-30878.28,-31273.48,-31576.04,-31883.9,-32047.08,-32251.7,-32375.88,-32438.92,-32471.94,-32499.56,-32510.6,-25302.719999999998,-14767.28,-9588.5,-2613.74,-1923.4399999999998,-1106.04,-973.9000000000001,-2711.2,-4634.04,-6615.5,-8758.740000000002,-10423.12,-12114.98,-13456.439999999999,-14591.24,-15021.54,-15581.720000000001,-16051.02,-16690.68,-17758.58,-19706.36,-21187.58,-1635.92,5828.38,9311.32,11050.92,143.3,-2459.9,-4398.960000000001,21579.96,24252.98,18055.58,18079.5,15855.12,-3549.4,15985.34,7531.04,11290.08,13794.46,11115.76,13694.04,7267.36,9657.359999999999,15632.36,16832.64,18751.680000000004,24028.960000000003,29844.54,27698.3,28018.300000000003,24800.28,29053.8,23023.1,17695.24,12724.46,7969.4,4347.7,1779.8000000000002,-826.7,-992.38,-2784.2799999999997,-3707.42,-4491.34,-3598.02,-1843.66,-2501.02,-2540.92,-2984.16,-468.52,-1002.7800000000001,1311.86,2833.62
Scan_5,-35110.5,-35089.22,-34785.14,-34766.04,-34306.08,-34046.72,-33466.94,-31564.899999999998,-32754.44,-32324.08,-31825.98,-31432.12,-30912.48,-30901.26,-30688.06,-30594.16,-30648.34,-30896.78,-31302.7,-31581.36,-31891.82,-32066.04,-32257.78,-32369.52,-32428.84,-32462.14,-32489.5,-32498.02,-25315.26,-14791.7,-9623.34,-2617.68,-1961.9399999999998,-1091.78,-963.4200000000001,-2720.12,-4629.94,-6624.360000000001,-8757.36,-10422.76,-12112.96,-13454.039999999999,-14594.08,-15015.52,-15575.44,-16053.32,-16681.52,-17757.7,-19708.460000000003,-21191.18,-1361.36,6059.58,9453.82,11244.44,510.18000000000006,-2190.9,-4230.42,21584.48,24251.18,18060.22,18115.52,15716.38,-3665.9800000000005,15887.48,7509.14,11272.8,13873.66,11051.58,13605.56,7234.3,9626.8,15566.22,16795.04,18706.04,23976.620000000003,29802.0,27663.44,27976.7,24731.32,28994.88,22974.7,17685.18,12678.24,7974.16,4357.8,1751.8000000000002,-844.22,-1001.88,-2765.7799999999997,-3696.66,-4457.1,-3585.68,-1839.9800000000002,-2493.1800000000003,-2535.6400000000003,-3001.32,-466.0,-1018.3800000000001,1279.0,2825.4
Scan_6,-32453.38,-32385.12,-32364.6,-32340.66,-32305.22,-32088.84,-31852.420000000002,-30418.62,-32169.5,-32264.92,-32388.12,-32569.46,-32746.14,-32937.0,-33021.74,-33350.16,-33184.88,-33409.32,-33121.84,-33028.24,-32810.02,-32736.06,-32637.22,-32567.32,-32560.38,-32526.7,-32584.3,-32580.4,-25457.379999999997,-14984.28,-9877.34,-2896.9,-2249.88,-1393.04,-1212.0,-3008.74,-4887.98,-6913.54,-8990.400000000001,-10694.78,-12278.06,-13677.26,-14761.7,-15162.02,-15651.1,-16127.8,-16735.62,-17833.820000000003,-19813.620000000003,-21282.82,1079.3600000000001,8298.720000000001,11384.18,12879.36,1448.38,-1581.08,-4028.3400000000006,21589.68,23805.96,17273.56,17087.88,14393.18,-5434.620000000001,14320.54,6034.26,9730.82,12505.36,9882.94,12716.86,6535.88,9154.64,15139.74,16476.8,18378.56,23613.680000000004,29442.98,27349.76,27692.120000000003,24514.56,28812.6,22814.6,17520.98,12556.0,7807.7,4170.08,1556.96,-1110.06,-1281.4,-3076.38,-4082.1,-4809.52,-3983.7200000000003,-2178.82,-2782.94,-2735.5800000000004,-3205.36,-618.98,-1189.4,1061.7,2645.3
Scan_7,-35252.16,-35206.92,-34913.58,-34888.3,-34520.04,-34281.4,-33680.740000000005,-31678.059999999998,-32935.06,-32379.8,-31856.5,-31452.94,-30907.22,-30855.34,-30592.82,-30540.14,-30539.12,-30800.0,-31268.38,-31565.34,-31883.04,-32032.2,-32236.66,-32389.62,-32453.84,-32488.98,-32497.92,-32499.8,-25268.44,-14711.220000000001,-9510.52,-2511.84,-1811.0,-979.28,-842.1000000000001,-2588.22,-4517.7,-6501.9400000000005,-8652.7,-10333.54,-12032.68,-13393.939999999999,-14541.68,-14984.86,-15563.26,-16037.08,-16692.8,-17775.0,-19741.84,-21223.280000000002,-1767.28,5581.7,9115.06,10750.88,-20.480000000000004,-2693.18,-4519.500000000001,21471.22,24172.88,18014.640000000003,18064.76,15757.04,-3684.94,16103.22,7674.36,11316.42,14000.68,11131.18,13548.32,7207.22,9613.08,15634.84,16893.16,18761.88,24033.640000000003,29877.46,27729.239999999998,28074.54,24840.44,29110.8,23070.52,17731.42,12761.24,7984.64,4367.94,1756.48,-843.0799999999999,-966.66,-2749.08,-3703.04,-4423.620000000001,-3584.26,-1880.66,-2519.9,-2567.9800000000005,-2994.16,-436.82,-1017.4000000000001,1282.96,2835.78
Scan_8,-33164.16,-33073.2,-33200.28,-32850.92,-32590.84,-32441.58,-32145.980000000003,-30613.48,-32316.0,-32327.48,-32462.56,-32568.74,-32644.46,-32738.26,-32784.04,-32975.14,-33108.28,-33229.58,-33141.02,-32920.04,-32886.84,-32838.7,-32723.2,-32616.28,-32564.6,-32530.22,-32548.66,-32556.28,-25423.14,-14902.28,-9768.24,-2778.82,-2104.04,-1219.1,-1051.7800000000002,-2868.12,-4732.54,-6776.360000000001,-8876.26,-10564.820000000002,-12231.0,-13633.74,-14775.6,-15147.54,-15690.12,-16175.26,-16786.920000000002,-17874.58,-19814.06,-21284.84,1195.12,8387.46,11479.380000000001,12945.279999999999,1506.94,-1469.68,-3914.26,21633.96,23860.56,17366.140000000003,17102.02,14428.72,-5401.14,14335.54,6038.0599999999995,9684.76,12497.58,9846.4,12720.5,6530.9,9154.3,15150.86,16494.96,18405.7,23691.180000000004,29529.239999999998,27460.12,27784.0,24611.98,28906.68,22901.94,17594.26,12625.22,7872.72,4205.139999999999,1563.4,-1094.68,-1277.46,-3054.6,-4052.42,-4809.380000000001,-3961.24,-2172.38,-2755.2400000000002,-2752.6000000000004,-3228.04,-650.3399999999999,-1206.24,1080.8,2654.7200000000003
Scan_9,-34958.96,-34912.94,-34681.14,-34671.04,-34304.38,-34122.9,-33524.14,-31483.039999999997,-32742.24,-32284.1,-31813.52,-31430.48,-30897.94,-30860.68,-30599.8,-30627.16,-30595.52,-30790.26,-31240.78,-31498.56,-31888.14,-32078.42,-32289.14,-32427.12,-32503.16,-32544.62,-32585.2,-32603.4,-25405.66,-14856.12,-9680.78,-2709.82,-2018.8,-1168.78,-1010.08,-2747.38,-4665.58,-6645.84,-8777.880000000001,-10434.400000000001,-12116.64,-13469.82,-14591.04,-15020.460000000001,-15567.62,-16050.66,-16680.84,-17768.2,-19729.56,-21208.780000000002,-1284.8799999999999,6130.46,9481.9,11094.92,273.34000000000003,-2543.32,-4352.02,21676.579999999998,24307.62,18102.52,18157.6,16008.5,-3651.5600000000004,16153.92,7918.4,11224.0,14059.76,11337.68,13743.4,7444.5599999999995,9666.42,15593.6,16829.72,18708.02,23954.22,29787.64,27673.56,28014.04,24809.82,29093.76,23068.48,17740.18,12781.26,8053.22,4444.98,1899.3000000000002,-749.62,-860.88,-2606.72,-3620.7,-4328.820000000001,-3456.74,-1742.38,-2349.0,-2450.6600000000003,-2916.36,-377.3,-935.7800000000001,1321.4199999999998,2858.52
Scan_10,-35003.94,-35007.42,-34747.94,-34764.42,-34370.8,-34164.98,-33606.68,-31669.36,-32863.02,-32360.38,-31901.42,-31505.54,-30978.18,-30920.54,-30685.68,-30718.4,-30718.76,-30875.0,-31332.28,-31640.18,-31853.58,-32076.08,-32252.84,-32413.0,-32472.0,-32513.18,-32543.52,-32562.82,-25350.18,-14803.94,-9619.46,-2619.94,-1951.58,-1107.72,-966.9000000000001,-2706.48,-4638.0599999999995,-6615.1,-8760.52,-10436.0,-12115.92,-13467.18,-14598.460000000001,-15040.56,-15581.6,-16071.26,-16701.56,-17787.68,-19742.260000000002,-21227.420000000002,-1204.06,6078.0,9438.26,11089.72,289.64,-2449.98,-4420.000000000001,21487.239999999998,24252.4,18065.300000000003,18214.88,15953.46,-3446.76,16139.66,7840.56,11171.2,13899.8,11263.1,13629.14,7223.44,9771.599999999999,15631.26,16927.16,18766.440000000002,23999.86,29829.76,27710.52,28045.66,24821.399999999998,29092.12,23075.14,17770.8,12769.4,8034.54,4440.32,1854.24,-766.74,-907.1,-2674.08,-3696.7,-4432.620000000001,-3524.18,-1826.5600000000002,-2486.44,-2463.44,-2951.36,-368.5,-947.2,1322.3,2882.7200000000003
FinalAvg,-34636.666,-34602.752,-34393.758,-34340.906,-33998.498,-33782.054000000004,-33255.672,-31376.834,-32730.362,-32330.206,-31960.326,-31675.254,-31281.322,-31278.136,-31107.278,-31141.756,-31136.092,-31353.466,-31656.282,-31838.138,-32054.47,-32203.094,-32337.394,-32428.008,-32471.612,-32495.374,-32523.42,-32532.192,-25345.73,-14813.524000000001,-9646.61,-2659.924,-1977.012,-1136.272,-991.546,-2747.83,-4661.04,-6653.732,-8783.18,-10459.546,-12133.508,-13494.928,-14624.59,-15043.192000000001,-15591.542000000001,-16072.926,-16702.274,-17782.350000000002,-19738.848,-21217.38,-954.7159999999999,6393.858,9776.624,11448.52,508.0160000000001,-2263.468,-4287.284000000001,21577.548,24165.122,17914.390000000003,17922.22,15558.88,-3960.568,15691.804,7358.806,10916.798,13661.224,10906.702,13453.112,7160.588,9597.315999999999,15523.812,16784.046000000002,18677.132,23933.688000000002,29765.576,27635.03,27962.246000000003,24745.996,29018.908,22996.442,17681.346,12708.496,7963.612,4342.642,1748.498,-874.38,-1023.2379999999999,-2794.5879999999997,-3774.16,-4506.080000000001,-3644.788,-1905.786,-2523.672,-2552.452,-3021.466,-471.01599999999996,-1026.49,1254.412,2804.634
