Scan_Group,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Bean Name
Scan_1,3664.58,-97.32,6452.48,8163.1,15342.88,12580.96,-15160.88,-9219.06,9506.54,25919.42,25320.62,23518.28,3829.96,24223.9,16962.18,19899.34,21704.88,13874.66,18823.78,12416.14,9016.6,11153.22,7484.9,16553.5,22484.72,26644.48,29369.86,28469.84,17019.84,23897.58,24178.24,20357.92,15489.88,9592.2,5381.06,837.04,-3205.94,-5129.92,-7689.38,-9477.2,-11101.78,-12298.02,-11074.02,-11983.54,-13620.74,-14777.22,-15283.48,-14027.08,-13917.92,-14583.44,32219.12,31788.72,31481,31325.12,31271.58,31081.54,31105.94,31208.14,28695.6,31297.02,30517.96,31221.5,30621.68,31092.76,31084.2,31175.46,31038.42,31215.36,31668.96,31874.48,32101.54,32265.06,32468.62,32621.48,32699.3,32741.32,32738.68,32724.78,32603.88,23736.46,16619.36,6092.48,1870.24,1058.52,-834.68,-799.24,99.82,1311.1,2898.36,4139.28,5789.44,5971.12,8224.84,8639.44,7623.7,6806.72,7962.24,10355.1,14056.2,14975.02,Guatemala
Scan_2,1777.24,-1804.44,5167.42,7000,14316.82,11904.12,-15570.44,-9323.1,9428.08,26297.76,25184.66,23484.08,3151.94,23839.64,16390.56,19295.96,21072.62,12521.56,17568.34,11195.84,7642.22,9876.7,6212.9,15399.62,21293.62,25586.86,28312.44,27514.5,16123.46,23097.86,23478.82,19767.72,14962.5,9252.74,5046.94,614.82,-3436.18,-5289.22,-7762.78,-9470.18,-11023.88,-12372.84,-11130.8,-11978.78,-13615.62,-14767.28,-15257.3,-13996.46,-13913.76,-14566.56,33370.62,32781.28,32668.52,32278.24,32120.72,31727.28,31493.88,31239.8,28563.72,30508.2,30190.6,30581.4,30317.6,30573.14,30461.54,30396.36,30014.58,30953.74,31466.48,31422.2,31840.12,31828.58,32045.86,32282.1,32544.38,32662.98,32685.62,32689.74,32589.66,23726.2,16582.62,6089.08,1914.54,1073.7,-804.26,-671.5,213.08,1495.22,3040.7,4257.54,5885,6110.26,8378.88,8778.52,7738.74,6903.38,8044.26,10432.12,14081.32,14997.02,Guatemala
Scan_3,4712.12,1193.24,8164.9,10060.5,17354.28,14870.24,-12684.9,-6539.08,12129.68,28739.5,27783.4,26177.16,5794.58,25956.92,18659.94,21381.74,23069.74,14658.02,19111.02,12556.18,9011.5,11025.7,7254.36,16291.7,22193.16,26368.96,29086.74,28163.54,16740.58,23644.18,23963.18,20227.12,15402.84,9618.54,5375.22,1035.38,-3026.78,-4898.1,-7381.1,-9139.38,-10767.72,-12058.06,-10873.22,-11795.6,-13448.9,-14638.02,-15146.24,-13891.82,-13786.56,-14434.16,32602.26,32942.12,32909.04,32830,32580.96,32440.5,32364.74,32147.68,29384.94,31664.64,31350.34,31060.48,30627.66,30697.44,30455.16,30379.4,30239.96,30505.66,31072.44,31246.74,31522.64,31751.8,32013.2,32278.62,32365.4,32490.94,32553.34,32657.48,32613.8,23825.42,16768.84,6307.16,2136.22,1370.48,-512.38,-411.04,438.56,1681,3235.42,4450.38,6110.92,6276.98,8517.46,8930.82,7898.86,7090.18,8217.42,10621.7,14297.08,15212.22,Guatemala
Scan_4,4407.96,903.3,7904.82,10004.5,17259.3,14826.64,-12766.98,-6643.12,11920.22,28334.22,27492.84,25748.84,5434.24,25421.68,17890.84,20495.42,22115.68,13927.12,18826.24,12289.88,8944.14,11051.38,7422.1,16506.2,22451.62,26617.36,29418.32,28512.48,17044.84,23906.12,24172.3,20382.04,15510.32,9651.78,5416.32,1001.8,-3097.02,-5037.02,-7555.3,-9329.84,-10956,-12239.36,-11011.76,-11966.72,-13589.6,-14799.58,-15325.34,-14098.9,-14000.36,-14677.34,34705.2,34433.74,33975.82,33621.1,33361.72,33082.52,32609.04,32297.76,29362.5,31530.12,31105.08,30883.92,30457.44,30726.94,30608.18,30759.8,30659.2,31109.96,31614.46,32058.34,32244.92,32533,32815.3,32987.14,33081.06,33117.14,33114.62,33074.5,32926.98,24006.04,16853.06,6314.06,2067.92,1256.82,-650.76,-589.6,286.12,1520.44,3089.8,4318.4,5975.08,6162.9,8417.38,8830.42,7776.7,6944.38,8083.84,10458.9,14138.86,15031.34,Guatemala
Scan_5,331.08,-2834.26,4783.24,7269.98,15144.44,13288.18,-13763.26,-7116.64,11929.3,28915.98,28448.34,26789.98,6942.66,27331.32,20127.52,22769.46,24134.52,15563.92,20169.28,13315.52,9552.5,11360.98,7363.28,16336.12,22208.18,26380.46,29068.82,28205.62,16795.28,23766.1,24100.68,20365.86,15560.36,9730.46,5440.38,1075.6,-3066.62,-4892.58,-7478.06,-9278.76,-11025.44,-12292.46,-11031.06,-11973.02,-13644.38,-14847.36,-15386.3,-14141.88,-14053.6,-14705.28,35117.82,34276.04,33695.46,33168.38,32620.42,32159.56,31643.24,31326.28,28624.18,30905.44,30788.04,30587.32,30602.14,30477.86,30420.78,30454.8,30591.52,30856.48,31146.16,31552.98,31958.3,32297.48,32708.56,32945.44,33186.7,33253.5,33301.26,33273.8,33138.62,24258.68,17130.48,6606.58,2400.22,1595.12,-328.98,-289.96,538.2,1779.72,3314.08,4515.78,6136.46,6301.96,8551.14,8921.12,7871.92,7031.3,8166.56,10560.48,14248.2,15151.64,Guatemala
Scan_6,3479.7,171.8,7379.34,9240.66,16707.48,14011.22,-13748.3,-7559.7,11029.28,27504.04,26622.98,25109.92,5018.88,25292.42,18277.12,20984.68,22522.44,14577.48,19453.74,13024.58,9586.66,11582.56,7873.46,16947.34,22811.7,26908.82,29559.98,28581.96,17052.46,23869.24,24081.46,20266.42,15370.74,9520.58,5243.26,888.02,-3175.1,-5055.88,-7503.06,-9278.4,-10952.8,-12206.32,-10992.76,-11931.94,-13595.32,-14818.32,-15342.88,-14097.96,-14006.62,-14664.96,32336.3,31999.16,31689.44,31442.7,31395.72,31196.82,31285.84,31363.48,28968.64,31510.18,31333.64,31353.3,31094.66,31345.62,30979.1,31063.7,31053.1,31226.16,31620.6,31829.94,32070.1,32346.3,32558.42,32689.06,32765.64,32798.16,32824.9,32782.28,32680.34,23804.52,16712.9,6224.2,2034.42,1249.26,-645.6,-563.16,323.12,1580.56,3154.72,4390.86,6056.74,6264.4,8524.6,8943.7,7913.46,7092.98,8233.56,10600.1,14260.12,15138.68,Guatemala
Scan_7,2884.46,-765.92,6174.2,7959.9,15321.68,13044.76,-14580.84,-8005.78,10767,27444.04,26596.48,25152.98,5251.88,25644.32,18476.4,21316.86,22967.06,14957.42,19819.34,13291.92,9806.3,11834.46,7991.76,16960.4,22663.52,26725.3,29323.56,28302.92,16770.62,23585.8,23833.6,20057.92,15194.72,9384.42,5107,744.26,-3341.12,-5197.22,-7717.48,-9494.94,-11165.4,-12421.36,-11188.66,-12126.6,-13774.8,-14963.02,-15476.54,-14192.9,-14068.8,-14701.32,32208.92,31837.46,31698.32,31340.8,31216.96,30925.24,30912.08,30730.7,28207.08,30623.34,30405.04,30601.7,30391.48,30719.18,30614.74,30709.2,30726.88,30998.4,31379.18,31608.36,31828.7,32048.72,32228.36,32400.62,32468.64,32552.22,32606.42,32661.82,32586.82,23756.78,16713.72,6204.44,2020.96,1239.66,-636.12,-573.56,306.92,1571.82,3155.7,4402.56,6073.24,6269.56,8546.6,8964.54,7931.66,7115.44,8263.44,10654.4,14345.38,15227.82,Guatemala
Scan_8,2247.36,-1295.5,5682.5,7621.44,14993.7,12783.44,-14929.14,-8703.52,10268.12,26706.76,26219.62,24644.24,4656.86,24747.82,17656.56,20457.68,22468.4,14226.72,19169.28,12790.8,9382.62,11466.36,7795.74,16892.02,22829.72,26908.36,29643.38,28614.46,17107.36,23875.38,24134.6,20320.7,15417.14,9564.18,5214.82,872.24,-3233.34,-5115.56,-7639.32,-9435.42,-11033.88,-12351.08,-11129.08,-12030.48,-13670.3,-14889.66,-15414.24,-14170.86,-14071.84,-14716.26,32263.32,31849.56,31821.86,31555.16,31527.6,31278.52,31390.5,31385.9,28734.54,31280.72,30697.24,30950.12,30759.92,31430.2,31178.18,31399.3,31109.3,31644.38,32092.94,32273.26,32513.88,32794.74,33040.44,33143.64,33211.76,33211.58,33224.28,33207.88,33118.38,24240.8,17162.58,6664.62,2442.32,1639.54,-315.2,-268.94,551.56,1759.72,3269.12,4438.52,6026.66,6182.62,8408.6,8756.08,7696.58,6864.88,8002.64,10383.48,14071.32,14972.02,Guatemala
Scan_9,4025.72,-40,6822.04,8795.68,15872.02,13474.38,-13868.94,-7649.82,11224.7,27767.2,26986.88,25324.52,5231.78,25577.64,18287.14,20923,22517.52,14275.9,19073.96,12453.44,8907.8,10875.54,7147.4,16132.88,22129.32,26150.1,29020.04,28045.5,16615.12,23484.92,23901.68,20193.22,15485.32,9703.46,5435.04,1136.42,-2925.44,-4806.66,-7328.24,-9149.88,-10814.24,-12112.14,-10901.38,-11885.94,-13543.76,-14755.06,-15284.86,-14040.74,-13932.16,-14589.22,35651.86,35361.58,34989.24,34799.4,34535.04,34333.56,33990.16,33699.56,31007.5,33131.88,32619.86,32485.78,32113.84,32124.36,31865.78,31997.24,31809.7,32079.1,32360.86,32695.48,32845.1,33036.96,33262.74,33393.66,33526.54,33504.72,33507.04,33489.3,33339.32,24417.86,17346.2,6789.76,2541.72,1685.52,-274.34,-254.9,553.92,1732.24,3260.16,4424.5,6068.94,6244.54,8498.74,8899.14,7884.14,7073.68,8223.6,10627.26,14308.86,15227.12,Guatemala
Scan_10,2447.32,-777.54,6417.52,8714.4,16306.8,14282.48,-12948.64,-6394.3,12671.32,29460.16,29098.46,27588.72,7686.22,28051.38,21073.22,23752.72,25011.64,16656.14,21088.56,14169.26,10310.38,12088.1,8115.46,16957.38,22646.6,26663.36,29370.04,28441.44,17062.12,23875,24100.44,20340.06,15499.14,9638.52,5336.24,1117.56,-3025.78,-4780.48,-7270.98,-9050.74,-10812.14,-12035.98,-10806.94,-11767.94,-13456.06,-14685.88,-15224.14,-14008.58,-13911.84,-14589.34,32737.76,32399.58,32442.12,32370.36,32394.42,32332.2,32200.1,32178.56,29665.4,31928.92,31826.84,31817.14,31601.54,31453.32,31416.6,31244.24,31036.86,31207.82,31243.84,31439.86,31616.04,31784.84,31973.78,32033.5,32093.36,32123.76,32118.72,32077.2,31972.66,23085.8,16075.08,5646.92,1524.38,844.88,-940.68,-758.92,161.46,1488.24,3128,4365.98,6018.16,6226.96,8498,8920.06,7907.38,7099.36,8257.76,10663.06,14355.54,15257.6,Guatemala
FinalAvg,2997.754,-534.664,6494.846,8483.016,15861.94,13506.642,-14002.232,-7715.412,11087.424,27708.908,26975.428,25353.872,5299.9,25608.704,18380.148,21127.686,22758.45,14523.894,19310.354,12750.356,9216.072,11231.5,7466.136,16497.716,22371.216,26495.406,29217.318,28285.226,16833.168,23700.218,23994.5,20227.898,15389.296,9565.688,5299.628,932.314,-3153.332,-5020.264,-7532.57,-9310.474,-10965.328,-12238.762,-11013.968,-11944.056,-13595.948,-14794.14,-15314.132,-14066.718,-13966.346,-14622.788,33321.318,32966.924,32737.082,32473.126,32302.514,32055.774,31899.552,31757.786,29121.41,31438.046,31083.464,31154.266,30858.796,31064.082,30908.426,30957.95,30827.952,31179.706,31566.592,31800.164,32054.134,32268.748,32511.528,32677.526,32794.278,32845.632,32867.488,32863.878,32757.046,23885.856,16796.484,6293.93,2095.294,1301.35,-594.3,-518.082,347.276,1592.006,3154.606,4370.38,6014.064,6201.13,8456.624,8858.384,7824.314,7002.23,8145.532,10535.66,14216.288,15119.048,Guatemala
Scan_1,-32201.58,-31882.18,-31712.22,-31446.5,-31446.96,-31335.58,-31245.6,-31232.98,-31272.32,-31264.98,-31040.88,-31139.62,-30861.9,-30999.56,-30908.88,-31083.48,-31182.48,-31535.24,-31904.96,-32105.06,-32241.94,-32486.84,-32695,-32697.04,-32904.12,-32905.56,-32849.84,-32929.04,-29805,-17086.1,-10378.02,-4334.2,-223.34,1915.8,1676.14,-630.68,-2823.54,-4897.62,-7569.16,-10082.58,-12896.2,-13775.24,-15031.9,-15469.4,-16168.76,-16512.84,-16717.86,-17501.02,-19955.6,-21227.32,-2768.72,4268.46,9119.64,12605.74,-5637.06,-6594.2,-12544.64,8231.28,23992.82,21879.86,18777.56,12988.1,-968.5,15195.86,7737.8,14666.72,21596.18,12358.48,14289.94,7079.66,11593.72,17178.48,10441.7,16326.7,22748.02,29554.24,28375.06,29592.72,20193.46,27555.9,30760.3,23871.24,18463.06,12147.3,7431.66,3127.68,-435.88,-1973.3,-4230.6,-4712.54,-4387.36,-5655.14,-3954.44,-4978.6,-4605.04,-5120.68,-6139.82,-4897.74,-2609.4,-892.08,Guatemala
Scan_2,-31701.6,-31296.3,-31109.4,-30788.92,-30805.24,-30642.24,-30505.26,-30525.22,-30704.22,-30738.96,-30554.4,-30911.22,-30843.96,-31041.06,-30948.3,-31223.04,-31312.96,-31842.56,-32282.5,-32705.44,-32959.06,-32986.48,-33289.58,-33465.28,-33514.72,-33555.26,-33531.64,-33556.34,-30381.14,-17598.04,-10802.24,-4721.44,-633.48,1578.08,1343.3,-919.22,-3118.36,-5124.36,-7737.22,-10207.42,-12978.38,-13832.2,-15057.06,-15497.74,-16210.96,-16485.54,-16724.44,-17531.6,-20016.22,-21289.86,-2339.16,4593.36,9306.72,12589.78,-5761.74,-6846.32,-12759.48,7806.54,23190.84,21160.78,17986.56,12145,-1849.3,14369.34,7125.38,14156.28,21261.06,12052.22,13997.64,6814.74,11380.38,16989.18,10298.7,16215.5,22684.6,29497.76,28416.22,29639.58,20251.18,27554.24,30655.04,23757.9,18339.68,12000.16,7247.66,2954,-665.02,-2190.22,-4457.4,-4944.5,-4629.66,-5894.04,-4207.66,-5254.78,-4895.62,-5373.32,-6384.24,-5154.94,-2799.68,-1077.6,Guatemala
Scan_3,-33222.94,-33438.86,-33791.86,-34059.18,-34284.94,-34383.14,-34488.06,-34505.82,-34609.16,-34615.7,-34501.34,-34556.58,-34497.82,-34680.24,-34444.38,-34192.6,-33933.08,-33705.62,-33582.22,-33337.06,-32906.1,-32735.66,-32583.3,-32461.38,-32391.62,-32368.62,-32394.86,-32460.68,-29417.22,-16769.74,-10173.9,-4222.36,-248.44,1840.22,1621.54,-891.9,-3159.16,-5452.98,-8033.06,-10515.68,-13248.42,-14121.16,-15389.6,-15780.16,-16379.02,-16687.26,-16854.86,-17618.16,-20071.18,-21320.04,-2266.2,4586.8,9377.88,12751.4,-5385.04,-6609.38,-12490.58,8141.62,23622.68,21576.02,18058.64,12673,-1630.8,15198.3,7517.66,14589.34,21582.26,12623.54,14941.64,7832.42,12257.88,17970.72,11224.62,17125.64,23497.44,30168.8,28956,30142.98,20667.88,27984.88,31054.2,24057.44,18511.72,12082.08,7283.9,2896.76,-682.36,-2227.26,-4484.86,-4927.42,-4552.06,-5749.6,-4014.8,-4983.3,-4639.16,-5134.06,-6142.86,-4924.86,-2619.04,-939.64,Guatemala
Scan_4,-33108.5,-33093.38,-33197.76,-32909.64,-32886.32,-32833.1,-32740.62,-32787.58,-32976.04,-33213.48,-33433.5,-33668.24,-33647.44,-33685.24,-33933.42,-34010.7,-34097.62,-33717.88,-33920.1,-33779.08,-33425.48,-33306.76,-33145.6,-33018.36,-32940.84,-32858.14,-32824.42,-32842.48,-29722.82,-16996.96,-10293.86,-4304.86,-274.58,1834.26,1629.32,-835.96,-3005.8,-5165.74,-7842.98,-10343.8,-13127.76,-13942.28,-15268.18,-15684.76,-16322.32,-16650.04,-16850.9,-17630.64,-20120.44,-21396.28,-1913.22,5026.44,9741.78,13374.12,-4889.34,-5985.92,-12078,8515.96,23888.78,21838.6,18577,12827.76,-1620.76,14719.32,7350.78,14514.96,21568.7,12367.8,14790.4,7621.04,11917.16,17594.54,10810.9,16711.08,23059.06,29846.08,28601.92,29848.48,20398.58,27785.36,30926.46,23976.22,18497.5,12098.76,7320.86,2966.36,-612.08,-2183.06,-4420.26,-4874.28,-4520.5,-5738.78,-4043.28,-5051.66,-4710.36,-5228.2,-6253.34,-5057.62,-2742.68,-1052.64,Guatemala
Scan_5,-33186.72,-33081.24,-33289.9,-33210.62,-33494.22,-33546.04,-33479.2,-33378.3,-33388.18,-33197.82,-32836.34,-32428.68,-31815.3,-31698.14,-31327.4,-31098.38,-30795.94,-30838.88,-31022.8,-31135.96,-31174.7,-31296.24,-31457.16,-31571.42,-31628.92,-31707.52,-31757.1,-31814.46,-28764.02,-16175.66,-9595.62,-3693.82,253.34,2293.12,1946.44,-455.58,-2744.64,-4910.34,-7607.38,-10131.4,-12924.94,-13811.4,-15082,-15502,-16211.88,-16552,-16709.1,-17538.86,-19988.22,-21268.78,-5151.5,1969.14,6659.5,10468.56,-7653.06,-8378.34,-14082.68,6898.02,22666.1,21030.82,18333,12683.88,-1136.6,15131.94,7782.04,14902.8,21995.32,12836.34,14849.02,7481.6,12053.68,17691.16,10654.08,16756.88,23042.98,29960.1,28689.8,30034.34,20494.22,27883.32,30995.44,24077.04,18608.82,12234.76,7523.94,3228.28,-305.26,-1851.26,-4068.2,-4495.96,-4121.64,-5357.88,-3650.72,-4683.7,-4326.18,-4852.64,-5895.36,-4688.98,-2394.42,-716.38,Guatemala
Scan_6,-32702.16,-33048.6,-33458.22,-33786.64,-34013.46,-34171.56,-34320.22,-34400.46,-34653.58,-34761.64,-34466.42,-34556.54,-34575.56,-34752.28,-34886.58,-34969.64,-34692.88,-34536.22,-34472.34,-34231.88,-33877.08,-33859.22,-33690.68,-33584.34,-33507.52,-33413.66,-33345.18,-33296.08,-30087.48,-17318.46,-10553.36,-4460.04,-372.04,1819.36,1703.56,-682.04,-2916.46,-5123.66,-7819.36,-10390.04,-13120.82,-14018.26,-15305.22,-15713.86,-16364.14,-16694.76,-16870.64,-17638.44,-20068.88,-21326.74,-3622.04,3548.12,8737.36,12353.5,-5757.42,-6769.04,-12625.58,8103.36,23823.84,21900.72,17988.22,12509.5,-1654.84,14976.52,7673.34,14985.82,21631.42,12587.34,14857.76,7524.54,11757.08,17560.2,10800.12,16709.72,23170.12,29962.68,28873.84,30111.42,20625.64,28019.76,31172.6,24194.8,18689.94,12250.28,7452.16,3060.44,-568.62,-2180.82,-4449.82,-4908.22,-4543.38,-5756,-4020.68,-5014.04,-4633.68,-5115.9,-6116.94,-4894.22,-2578.76,-853.26,Guatemala
Scan_7,-34547.88,-34123,-33461.76,-32970.26,-32560.44,-32218.24,-31789.3,-31631.12,-31542.88,-31421.14,-31073.4,-30997.98,-30759.02,-31136.7,-30938.74,-30819.78,-31005.94,-31087.36,-31753.04,-31884.48,-32234.88,-32432.28,-32581.32,-32741.96,-32788.56,-32786.4,-32794.4,-32852.68,-29710.34,-17089.96,-10434.48,-4478.64,-448.78,1677.64,1391.62,-902.48,-3130.48,-5251.02,-7900.6,-10361.98,-13149.34,-13971.9,-15233.3,-15634.1,-16355.64,-16691.46,-16891.12,-17681.98,-20153,-21416.8,-1979.88,4682.78,9303.16,12778.5,-5636.8,-6884.16,-13152.6,7331.68,22787.08,20708.32,17617.92,11979.5,-1976.84,14007.32,6742.12,14002.28,20956.1,12007.9,13800.68,6719.56,11234.1,16941.64,10300.46,16264.66,22744.78,29606.48,28452.9,29683.66,20260.46,27608.22,30789.14,23879.18,18430.22,12100.26,7378.14,3091.42,-489.18,-1988.48,-4227.28,-4694.92,-4369.44,-5618.22,-3926.44,-4987.1,-4640.3,-5169.9,-6185.22,-4969.6,-2633.1,-915.9,Guatemala
Scan_8,-34047.98,-33818.72,-33705.6,-33398.92,-33298.98,-33172.38,-32965.22,-32833.46,-32649.6,-32620.34,-32605.48,-32402.22,-32045.32,-32001.76,-32015.48,-31937.16,-32042.5,-32231.64,-32404.36,-32646.48,-32845.04,-33033.84,-33224.56,-33376,-33464.16,-33536.86,-33520.4,-33587.1,-30419.42,-17625.66,-10858.96,-4739.3,-615.9,1622.96,1456.1,-871.02,-3074.64,-5188.4,-7871.46,-10383.14,-13206.62,-14100.66,-15366.98,-15822.08,-16534.5,-16877.16,-17078.4,-17834.78,-20305.84,-21519.18,-3246.3,3764.8,8358,11866.06,-6419.18,-7406.78,-13468.76,7258.3,22866.3,21022.58,18034.24,12500.04,-1395.5,15043.26,7716.88,14929,21936.18,12828.82,14909.46,7662.82,12153.26,17785.54,11073.56,16990.26,23412.66,30270.92,29137.88,30270.34,20897.38,28282.7,31455.78,24506.22,18983.28,12605.22,7815.62,3447.82,-208.34,-1792.56,-4096.72,-4595.98,-4289.02,-5527.54,-3826.34,-4839.92,-4463.8,-4968.44,-5976.4,-4733.4,-2424.54,-709.26,Guatemala
Scan_9,-31914.02,-31701.98,-31592.64,-31380.64,-31381.04,-31437.02,-31414.48,-31581.14,-31902.6,-32243.1,-32314.46,-32640.82,-32609.14,-32972.36,-33137.86,-33296.36,-33340.54,-33371.46,-33297.2,-33120.56,-33058.88,-32939.02,-32912.82,-32871.1,-32879.28,-32903.4,-32927.32,-32970.52,-29885.06,-17211.26,-10516.08,-4493.64,-438.64,1741.9,1482.02,-852.32,-3067.56,-5212.6,-7879.98,-10392.06,-13168.48,-14045.44,-15306.62,-15706.64,-16395.42,-16710.06,-16894.68,-17655.46,-20110.58,-21357.32,-2147.52,5016.3,9658.12,13268.66,-4914.36,-6028.72,-12257.08,8384.1,23634.38,21511.18,18476.52,12497.86,-1756.04,14580.22,7247.44,14416.06,21481.02,12454.3,14629.5,7414.16,11960.96,17614.72,10885.58,16818.8,23239.06,30078.58,28913.66,30226.48,20793.46,28208.24,31426.32,24473.48,18998.62,12604.4,7787.84,3418.6,-236.52,-1822.44,-4118.68,-4609.9,-4304.54,-5551.56,-3858.76,-4893.06,-4536.6,-5067.3,-6092.26,-4886.28,-2584.02,-901.9,Guatemala
Scan_10,-34709.68,-34165.76,-33493.08,-33013.1,-32560.7,-32033.26,-31649.52,-31453.28,-31425,-31229.36,-31029.04,-31154,-31108.06,-31369.5,-31392.34,-31534.36,-31699.42,-31917.46,-32395.76,-32599.88,-33065.56,-33283.44,-33524.94,-33622.62,-33651.46,-33699.76,-33631.4,-33602.8,-30375.98,-17555.12,-10730.74,-4538.72,-336.12,1978.14,1836.82,-418.46,-2621.78,-4688.74,-7387.58,-9921.28,-12807.86,-13689.28,-15007.22,-15459.78,-16292.06,-16667.54,-16901.02,-17701.96,-20179.3,-21443.42,-772.28,6036.28,10510.24,13891.66,-4515.74,-5879.58,-12315.64,8077.96,23369.64,21400.12,18182.64,12402.7,-1657.04,14462.56,7120.88,14252.52,21306.54,12252.18,14192.36,7000.54,11560.4,17232.16,10587.58,16457.72,22886.38,29701.92,28579.5,29759.56,20367.06,27821.64,31048,24152.78,18727.44,12368.06,7620.08,3238.56,-404.48,-2033.04,-4354.46,-4860.24,-4573.9,-5823.52,-4150.52,-5173.92,-4810.54,-5304.56,-6294.46,-5043.92,-2694.54,-965.08,Guatemala
FinalAvg,-33134.306,-32965.002,-32881.244,-32696.442,-32673.23,-32577.256,-32459.748,-32432.936,-32512.358,-32530.652,-32385.526,-32445.59,-32276.352,-32433.684,-32393.338,-32416.55,-32410.336,-32478.432,-32703.528,-32754.588,-32778.872,-32835.978,-32910.496,-32940.95,-32967.12,-32973.518,-32957.656,-32991.218,-29856.848,-17142.696,-10433.726,-4398.702,-333.798,1830.148,1608.686,-745.966,-2966.242,-5101.546,-7764.878,-10272.938,-13062.882,-13930.782,-15204.808,-15627.052,-16323.47,-16652.866,-16849.302,-17633.29,-20096.926,-21356.574,-2620.682,4349.248,9077.24,12594.798,-5656.974,-6738.244,-12777.504,7874.882,23384.246,21402.9,18203.23,12520.734,-1564.622,14768.464,7401.432,14541.578,21531.478,12436.892,14525.84,7315.108,11786.862,17455.834,10707.73,16637.696,23048.51,29864.756,28699.678,29930.956,20494.932,27870.426,31028.328,24094.63,18625.028,12249.128,7486.186,3142.992,-460.774,-2024.244,-4290.828,-4762.396,-4429.15,-5667.228,-3965.364,-4986.008,-4626.128,-5133.5,-6148.09,-4925.156,-2608.018,-902.374,Guatemala
Scan_1,-32902.62,-33040,-33151.02,-33295.32,-33396.64,-33537.2,-33473.68,-33210.08,-33999.58,-33964.92,-33858.26,-34023.34,-33894.64,-33907.1,-33803.92,-33800.68,-33589.14,-33518.2,-33409.2,-33273.52,-33051.44,-32989.8,-32917.12,-32902.54,-32921.56,-33002.06,-33008.64,-33134.22,-30729.78,-19383.64,-11766.38,-5574.64,-2080.12,-1856.96,-1022.78,-2209.28,-3996.88,-5448.04,-8075.04,-9979.86,-12247,-12720.34,-13813.7,-13829.7,-16023.9,-16829.28,-18007.12,-18755.94,-20924.52,-22323.38,-1372.38,4769.22,7181,12564.12,-4468.44,-3991.92,-13067.9,4393.24,23436,17430.32,18132.7,13595.74,-2474.48,15031.2,13069.24,18279.34,21908.5,12722.96,14533.08,5112.2,16225.94,23054.8,19846.9,25865.68,24959.3,32296.62,28392.58,30872.44,20449.56,27532.18,25881.98,19782.38,14534.5,8777.22,4322.22,647.54,-2796.24,-4001.16,-5380.96,-6201.04,-6823.04,-8276.74,-7012.46,-9019.38,-6734.64,-6711,-6106.26,-4567.22,-5235.56,-2315.86,Guatemala
Scan_2,-34256.98,-34484.68,-34758.4,-34778.5,-34830.32,-34740.34,-34530.84,-33952.32,-34623.58,-34546.78,-34361.42,-34368,-34210.32,-34497.96,-34468.54,-34526.74,-34558.56,-34492.28,-34491.04,-34327.4,-34077.76,-33894.44,-33562.5,-33382.92,-33165.42,-32992.1,-32863.84,-32765.12,-30291.42,-18916.46,-11310.12,-5180.82,-1711.54,-1498.98,-636.8,-1957.14,-3730.76,-5268.74,-7889.78,-9811.42,-12120.32,-12634.86,-13784.28,-13885.04,-16092.86,-16890.66,-18122.4,-18869.92,-21037.18,-22453.18,23.72,6013.96,8318.42,13739.72,-3236.58,-3135.42,-12265.14,5263.06,24353.78,18239.24,18789.68,14077.58,-2134.56,15577.38,13400.38,18486.2,22118.6,12845.06,14758.6,5580.46,16555.64,23238.64,20165.4,26135.82,25133.66,32399.14,28350.14,30748.7,20194.68,27195.94,25473.46,19319.86,14105.16,8400.24,4024.5,346.94,-3018.48,-4201.78,-5555.9,-6393.14,-7001.52,-8475.92,-7221.26,-9172.36,-6861.12,-6865.1,-6227.68,-4678.68,-5327.54,-2390.22,Guatemala
